"Node Number","Temperature","Points:0","Points:1","Points:2"
31258,179.67,2.38,0.87,0
31259,179.68,2.38,0.86,0
31260,179.69,2.38,0.85,0
31261,179.71,2.38,0.84,0
31262,179.72,2.38,0.83,0
31263,179.74,2.38,0.82,0
31264,179.76,2.38,0.81,0
31265,179.77,2.38,0.8,0
31266,179.79,2.38,0.79,0
31267,179.81,2.38,0.78,0
31268,179.83,2.38,0.77,0
31269,179.85,2.38,0.76,0
31270,179.87,2.38,0.75,0
31271,179.89,2.38,0.74,0
31272,179.91,2.38,0.73,0
31273,179.93,2.38,0.72,0
31274,179.96,2.38,0.71,0
31275,179.98,2.38,0.7,0
31276,180,2.38,0.69,0
31277,180.03,2.38,0.68,0
31278,180.05,2.38,0.67,0
31279,180.08,2.38,0.66,0
31280,180.1,2.38,0.65,0
31281,180.13,2.38,0.64,0
31282,180.15,2.38,0.63,0
31283,180.18,2.38,0.62,0
31284,180.21,2.38,0.61,0
31285,179.57,2.37,0.99,0
31286,179.57,2.37,0.98,0
31287,179.57,2.37,0.97,0
31288,179.57,2.37,0.96,0
31289,179.58,2.37,0.95,0
31290,179.58,2.37,0.94,0
31291,179.59,2.37,0.93,0
31292,179.6,2.37,0.92,0
31293,179.61,2.37,0.91,0
31294,179.62,2.37,0.9,0
31295,179.63,2.37,0.89,0
31296,179.64,2.37,0.88,0
31297,179.65,2.37,0.87,0
31298,179.66,2.37,0.86,0
31299,179.68,2.37,0.85,0
31300,179.69,2.37,0.84,0
31301,179.71,2.37,0.83,0
31302,179.72,2.37,0.82,0
31303,179.74,2.37,0.81,0
31304,179.76,2.37,0.8,0
31305,179.78,2.37,0.79,0
31306,179.79,2.37,0.78,0
31307,179.81,2.37,0.77,0
31308,179.84,2.37,0.76,0
31309,179.86,2.37,0.75,0
31310,179.88,2.37,0.74,0
31311,179.9,2.37,0.73,0
31312,179.92,2.37,0.72,0
31313,179.95,2.37,0.71,0
31314,179.97,2.37,0.7,0
31315,180,2.37,0.69,0
31316,180.02,2.37,0.68,0
31317,180.05,2.37,0.67,0
31318,180.07,2.37,0.66,0
31319,180.1,2.37,0.65,0
31320,180.13,2.37,0.64,0
31321,180.15,2.37,0.63,0
31322,180.18,2.37,0.62,0
31323,180.21,2.37,0.61,0
31324,179.54,2.36,0.99,0
31325,179.54,2.36,0.98,0
31326,179.55,2.36,0.97,0
31327,179.55,2.36,0.96,0
31328,179.55,2.36,0.95,0
31329,179.56,2.36,0.94,0
31330,179.57,2.36,0.93,0
31331,179.57,2.36,0.92,0
31332,179.58,2.36,0.91,0
31333,179.59,2.36,0.9,0
31334,179.6,2.36,0.89,0
31335,179.62,2.36,0.88,0
31336,179.63,2.36,0.87,0
31337,179.64,2.36,0.86,0
31338,179.66,2.36,0.85,0
31339,179.67,2.36,0.84,0
31340,179.69,2.36,0.83,0
31341,179.7,2.36,0.82,0
31342,179.72,2.36,0.81,0
31343,179.74,2.36,0.8,0
31344,179.76,2.36,0.79,0
31345,179.78,2.36,0.78,0
31346,179.8,2.36,0.77,0
31347,179.82,2.36,0.76,0
31348,179.84,2.36,0.75,0
31349,179.87,2.36,0.74,0
31350,179.89,2.36,0.73,0
31351,179.91,2.36,0.72,0
31352,179.94,2.36,0.71,0
31353,179.96,2.36,0.7,0
31354,179.99,2.36,0.69,0
31355,180.02,2.36,0.68,0
31356,180.04,2.36,0.67,0
31357,180.07,2.36,0.66,0
31358,180.1,2.36,0.65,0
31359,180.12,2.36,0.64,0
31360,180.15,2.36,0.63,0
31361,180.18,2.36,0.62,0
31362,180.2,2.36,0.61,0
31363,179.52,2.35,0.99,0
31364,179.52,2.35,0.98,0
31365,179.52,2.35,0.97,0
31366,179.52,2.35,0.96,0
31367,179.53,2.35,0.95,0
31368,179.54,2.35,0.94,0
31369,179.54,2.35,0.93,0
31370,179.55,2.35,0.92,0
31371,179.56,2.35,0.91,0
31372,179.57,2.35,0.9,0
31373,179.58,2.35,0.89,0
31374,179.59,2.35,0.88,0
31375,179.61,2.35,0.87,0
31376,179.62,2.35,0.86,0
31377,179.63,2.35,0.85,0
31378,179.65,2.35,0.84,0
31379,179.67,2.35,0.83,0
31380,179.68,2.35,0.82,0
31381,179.7,2.35,0.81,0
31382,179.72,2.35,0.8,0
31383,179.74,2.35,0.79,0
31384,179.76,2.35,0.78,0
31385,179.79,2.35,0.77,0
31386,179.81,2.35,0.76,0
31387,179.83,2.35,0.75,0
31388,179.85,2.35,0.74,0
31389,179.88,2.35,0.73,0
31390,179.9,2.35,0.72,0
31391,179.93,2.35,0.71,0
31392,179.95,2.35,0.7,0
31393,179.98,2.35,0.69,0
31394,180.01,2.35,0.68,0
31395,180.03,2.35,0.67,0
31396,180.06,2.35,0.66,0
31397,180.09,2.35,0.65,0
31398,180.12,2.35,0.64,0
31399,180.15,2.35,0.63,0
31400,180.18,2.35,0.62,0
31401,180.2,2.35,0.61,0
31402,179.49,2.34,0.99,0
31403,179.49,2.34,0.98,0
31404,179.5,2.34,0.97,0
31405,179.5,2.34,0.96,0
31406,179.5,2.34,0.95,0
31407,179.51,2.34,0.94,0
31408,179.52,2.34,0.93,0
31409,179.53,2.34,0.92,0
31410,179.54,2.34,0.91,0
31411,179.55,2.34,0.9,0
31412,179.56,2.34,0.89,0
31413,179.57,2.34,0.88,0
31414,179.58,2.34,0.87,0
31415,179.6,2.34,0.86,0
31416,179.61,2.34,0.85,0
31417,179.63,2.34,0.84,0
31418,179.65,2.34,0.83,0
31419,179.67,2.34,0.82,0
31420,179.68,2.34,0.81,0
31421,179.7,2.34,0.8,0
31422,179.73,2.34,0.79,0
31423,179.75,2.34,0.78,0
31424,179.77,2.34,0.77,0
31425,179.79,2.34,0.76,0
31426,179.82,2.34,0.75,0
31427,179.84,2.34,0.74,0
31428,179.87,2.34,0.73,0
31429,179.89,2.34,0.72,0
31430,179.92,2.34,0.71,0
31431,179.94,2.34,0.7,0
31432,179.97,2.34,0.69,0
31433,180,2.34,0.68,0
31434,180.03,2.34,0.67,0
31435,180.06,2.34,0.66,0
31436,180.09,2.34,0.65,0
31437,180.11,2.34,0.64,0
31438,180.14,2.34,0.63,0
31439,180.17,2.34,0.62,0
31440,180.2,2.34,0.61,0
31441,179.46,2.33,0.99,0
31442,179.46,2.33,0.98,0
31443,179.47,2.33,0.97,0
31444,179.47,2.33,0.96,0
31445,179.48,2.33,0.95,0
31446,179.48,2.33,0.94,0
31447,179.49,2.33,0.93,0
31448,179.5,2.33,0.92,0
31449,179.51,2.33,0.91,0
31450,179.52,2.33,0.9,0
31451,179.53,2.33,0.89,0
31452,179.55,2.33,0.88,0
31453,179.56,2.33,0.87,0
31454,179.57,2.33,0.86,0
31455,179.59,2.33,0.85,0
31456,179.61,2.33,0.84,0
31457,179.63,2.33,0.83,0
31458,179.64,2.33,0.82,0
31459,179.66,2.33,0.81,0
31460,179.69,2.33,0.8,0
31461,179.71,2.33,0.79,0
31462,179.73,2.33,0.78,0
31463,179.75,2.33,0.77,0
31464,179.78,2.33,0.76,0
31465,179.8,2.33,0.75,0
31466,179.83,2.33,0.74,0
31467,179.85,2.33,0.73,0
31468,179.88,2.33,0.72,0
31469,179.91,2.33,0.71,0
31470,179.93,2.33,0.7,0
31471,179.96,2.33,0.69,0
31472,179.99,2.33,0.68,0
31473,180.02,2.33,0.67,0
31474,180.05,2.33,0.66,0
31475,180.08,2.33,0.65,0
31476,180.11,2.33,0.64,0
31477,180.14,2.33,0.63,0
31478,180.17,2.33,0.62,0
31479,180.2,2.33,0.61,0
31480,179.43,2.32,0.99,0
31481,179.44,2.32,0.98,0
31482,179.44,2.32,0.97,0
31483,179.44,2.32,0.96,0
31484,179.45,2.32,0.95,0
31485,179.46,2.32,0.94,0
31486,179.46,2.32,0.93,0
31487,179.47,2.32,0.92,0
31488,179.48,2.32,0.91,0
31489,179.49,2.32,0.9,0
31490,179.51,2.32,0.89,0
31491,179.52,2.32,0.88,0
31492,179.53,2.32,0.87,0
31493,179.55,2.32,0.86,0
31494,179.57,2.32,0.85,0
31495,179.58,2.32,0.84,0
31496,179.6,2.32,0.83,0
31497,179.62,2.32,0.82,0
31498,179.64,2.32,0.81,0
31499,179.67,2.32,0.8,0
31500,179.69,2.32,0.79,0
31501,179.71,2.32,0.78,0
31502,179.74,2.32,0.77,0
31503,179.76,2.32,0.76,0
31504,179.79,2.32,0.75,0
31505,179.81,2.32,0.74,0
31506,179.84,2.32,0.73,0
31507,179.87,2.32,0.72,0
31508,179.9,2.32,0.71,0
31509,179.92,2.32,0.7,0
31510,179.95,2.32,0.69,0
31511,179.98,2.32,0.68,0
31512,180.01,2.32,0.67,0
31513,180.04,2.32,0.66,0
31514,180.08,2.32,0.65,0
31515,180.11,2.32,0.64,0
31516,180.14,2.32,0.63,0
31517,180.17,2.32,0.62,0
31518,180.2,2.32,0.61,0
31519,179.4,2.31,0.99,0
31520,179.41,2.31,0.98,0
31521,179.41,2.31,0.97,0
31522,179.41,2.31,0.96,0
31523,179.42,2.31,0.95,0
31524,179.43,2.31,0.94,0
31525,179.43,2.31,0.93,0
31526,179.44,2.31,0.92,0
31527,179.45,2.31,0.91,0
31528,179.47,2.31,0.9,0
31529,179.48,2.31,0.89,0
31530,179.49,2.31,0.88,0
31531,179.51,2.31,0.87,0
31532,179.52,2.31,0.86,0
31533,179.54,2.31,0.85,0
31534,179.56,2.31,0.84,0
31535,179.58,2.31,0.83,0
31536,179.6,2.31,0.82,0
31537,179.62,2.31,0.81,0
31538,179.64,2.31,0.8,0
31539,179.67,2.31,0.79,0
31540,179.69,2.31,0.78,0
31541,179.72,2.31,0.77,0
31542,179.74,2.31,0.76,0
31543,179.77,2.31,0.75,0
31544,179.8,2.31,0.74,0
31545,179.82,2.31,0.73,0
31546,179.85,2.31,0.72,0
31547,179.88,2.31,0.71,0
31548,179.91,2.31,0.7,0
31549,179.94,2.31,0.69,0
31550,179.97,2.31,0.68,0
31551,180.01,2.31,0.67,0
31552,180.04,2.31,0.66,0
31553,180.07,2.31,0.65,0
31554,180.1,2.31,0.64,0
31555,180.13,2.31,0.63,0
31556,180.17,2.31,0.62,0
31557,180.2,2.31,0.61,0
31558,179.37,2.3,0.99,0
31559,179.38,2.3,0.98,0
31560,179.38,2.3,0.97,0
31561,179.38,2.3,0.96,0
31562,179.39,2.3,0.95,0
31563,179.4,2.3,0.94,0
31564,179.41,2.3,0.93,0
31565,179.41,2.3,0.92,0
31566,179.43,2.3,0.91,0
31567,179.44,2.3,0.9,0
31568,179.45,2.3,0.89,0
31569,179.47,2.3,0.88,0
31570,179.48,2.3,0.87,0
31571,179.5,2.3,0.86,0
31572,179.52,2.3,0.85,0
31573,179.54,2.3,0.84,0
31574,179.56,2.3,0.83,0
31575,179.58,2.3,0.82,0
31576,179.6,2.3,0.81,0
31577,179.62,2.3,0.8,0
31578,179.65,2.3,0.79,0
31579,179.67,2.3,0.78,0
31580,179.7,2.3,0.77,0
31581,179.72,2.3,0.76,0
31582,179.75,2.3,0.75,0
31583,179.78,2.3,0.74,0
31584,179.81,2.3,0.73,0
31585,179.84,2.3,0.72,0
31586,179.87,2.3,0.71,0
31587,179.9,2.3,0.7,0
31588,179.93,2.3,0.69,0
31589,179.96,2.3,0.68,0
31590,180,2.3,0.67,0
31591,180.03,2.3,0.66,0
31592,180.06,2.3,0.65,0
31593,180.1,2.3,0.64,0
31594,180.13,2.3,0.63,0
31595,180.16,2.3,0.62,0
31596,180.2,2.3,0.61,0
31597,179.34,2.29,0.99,0
31598,179.34,2.29,0.98,0
31599,179.35,2.29,0.97,0
31600,179.35,2.29,0.96,0
31601,179.36,2.29,0.95,0
31602,179.37,2.29,0.94,0
31603,179.37,2.29,0.93,0
31604,179.38,2.29,0.92,0
31605,179.4,2.29,0.91,0
31606,179.41,2.29,0.9,0
31607,179.42,2.29,0.89,0
31608,179.44,2.29,0.88,0
31609,179.45,2.29,0.87,0
31610,179.47,2.29,0.86,0
31611,179.49,2.29,0.85,0
31612,179.51,2.29,0.84,0
31613,179.53,2.29,0.83,0
31614,179.55,2.29,0.82,0
31615,179.58,2.29,0.81,0
31616,179.6,2.29,0.8,0
31617,179.63,2.29,0.79,0
31618,179.65,2.29,0.78,0
31619,179.68,2.29,0.77,0
31620,179.71,2.29,0.76,0
31621,179.73,2.29,0.75,0
31622,179.76,2.29,0.74,0
31623,179.79,2.29,0.73,0
31624,179.83,2.29,0.72,0
31625,179.86,2.29,0.71,0
31626,179.89,2.29,0.7,0
31627,179.92,2.29,0.69,0
31628,179.96,2.29,0.68,0
31629,179.99,2.29,0.67,0
31630,180.02,2.29,0.66,0
31631,180.06,2.29,0.65,0
31632,180.09,2.29,0.64,0
31633,180.13,2.29,0.63,0
31634,180.16,2.29,0.62,0
31635,180.2,2.29,0.61,0
31636,179.31,2.28,0.99,0
31637,179.31,2.28,0.98,0
31638,179.31,2.28,0.97,0
31639,179.32,2.28,0.96,0
31640,179.32,2.28,0.95,0
31641,179.33,2.28,0.94,0
31642,179.34,2.28,0.93,0
31643,179.35,2.28,0.92,0
31644,179.36,2.28,0.91,0
31645,179.38,2.28,0.9,0
31646,179.39,2.28,0.89,0
31647,179.41,2.28,0.88,0
31648,179.42,2.28,0.87,0
31649,179.44,2.28,0.86,0
31650,179.46,2.28,0.85,0
31651,179.48,2.28,0.84,0
31652,179.5,2.28,0.83,0
31653,179.53,2.28,0.82,0
31654,179.55,2.28,0.81,0
31655,179.58,2.28,0.8,0
31656,179.6,2.28,0.79,0
31657,179.63,2.28,0.78,0
31658,179.66,2.28,0.77,0
31659,179.69,2.28,0.76,0
31660,179.72,2.28,0.75,0
31661,179.75,2.28,0.74,0
31662,179.78,2.28,0.73,0
31663,179.81,2.28,0.72,0
31664,179.84,2.28,0.71,0
31665,179.88,2.28,0.7,0
31666,179.91,2.28,0.69,0
31667,179.94,2.28,0.68,0
31668,179.98,2.28,0.67,0
31669,180.02,2.28,0.66,0
31670,180.05,2.28,0.65,0
31671,180.09,2.28,0.64,0
31672,180.12,2.28,0.63,0
31673,180.16,2.28,0.62,0
31674,180.2,2.28,0.61,0
31675,179.27,2.27,0.99,0
31676,179.27,2.27,0.98,0
31677,179.28,2.27,0.97,0
31678,179.28,2.27,0.96,0
31679,179.29,2.27,0.95,0
31680,179.3,2.27,0.94,0
31681,179.31,2.27,0.93,0
31682,179.32,2.27,0.92,0
31683,179.33,2.27,0.91,0
31684,179.34,2.27,0.9,0
31685,179.36,2.27,0.89,0
31686,179.38,2.27,0.88,0
31687,179.39,2.27,0.87,0
31688,179.41,2.27,0.86,0
31689,179.43,2.27,0.85,0
31690,179.45,2.27,0.84,0
31691,179.48,2.27,0.83,0
31692,179.5,2.27,0.82,0
31693,179.53,2.27,0.81,0
31694,179.55,2.27,0.8,0
31695,179.58,2.27,0.79,0
31696,179.61,2.27,0.78,0
31697,179.64,2.27,0.77,0
31698,179.67,2.27,0.76,0
31699,179.7,2.27,0.75,0
31700,179.73,2.27,0.74,0
31701,179.76,2.27,0.73,0
31702,179.79,2.27,0.72,0
31703,179.83,2.27,0.71,0
31704,179.86,2.27,0.7,0
31705,179.9,2.27,0.69,0
31706,179.93,2.27,0.68,0
31707,179.97,2.27,0.67,0
31708,180.01,2.27,0.66,0
31709,180.04,2.27,0.65,0
31710,180.08,2.27,0.64,0
31711,180.12,2.27,0.63,0
31712,180.16,2.27,0.62,0
31713,180.19,2.27,0.61,0
31714,179.24,2.26,0.99,0
31715,179.24,2.26,0.98,0
31716,179.24,2.26,0.97,0
31717,179.25,2.26,0.96,0
31718,179.25,2.26,0.95,0
31719,179.26,2.26,0.94,0
31720,179.27,2.26,0.93,0
31721,179.28,2.26,0.92,0
31722,179.3,2.26,0.91,0
31723,179.31,2.26,0.9,0
31724,179.33,2.26,0.89,0
31725,179.34,2.26,0.88,0
31726,179.36,2.26,0.87,0
31727,179.38,2.26,0.86,0
31728,179.4,2.26,0.85,0
31729,179.42,2.26,0.84,0
31730,179.45,2.26,0.83,0
31731,179.47,2.26,0.82,0
31732,179.5,2.26,0.81,0
31733,179.53,2.26,0.8,0
31734,179.55,2.26,0.79,0
31735,179.58,2.26,0.78,0
31736,179.61,2.26,0.77,0
31737,179.64,2.26,0.76,0
31738,179.68,2.26,0.75,0
31739,179.71,2.26,0.74,0
31740,179.74,2.26,0.73,0
31741,179.78,2.26,0.72,0
31742,179.81,2.26,0.71,0
31743,179.85,2.26,0.7,0
31744,179.89,2.26,0.69,0
31745,179.92,2.26,0.68,0
31746,179.96,2.26,0.67,0
31747,180,2.26,0.66,0
31748,180.04,2.26,0.65,0
31749,180.08,2.26,0.64,0
31750,180.11,2.26,0.63,0
31751,180.15,2.26,0.62,0
31752,180.19,2.26,0.61,0
31753,179.2,2.25,0.99,0
31754,179.2,2.25,0.98,0
31755,179.2,2.25,0.97,0
31756,179.21,2.25,0.96,0
31757,179.22,2.25,0.95,0
31758,179.23,2.25,0.94,0
31759,179.24,2.25,0.93,0
31760,179.25,2.25,0.92,0
31761,179.26,2.25,0.91,0
31762,179.28,2.25,0.9,0
31763,179.29,2.25,0.89,0
31764,179.31,2.25,0.88,0
31765,179.33,2.25,0.87,0
31766,179.35,2.25,0.86,0
31767,179.37,2.25,0.85,0
31768,179.39,2.25,0.84,0
31769,179.42,2.25,0.83,0
31770,179.44,2.25,0.82,0
31771,179.47,2.25,0.81,0
31772,179.5,2.25,0.8,0
31773,179.53,2.25,0.79,0
31774,179.56,2.25,0.78,0
31775,179.59,2.25,0.77,0
31776,179.62,2.25,0.76,0
31777,179.66,2.25,0.75,0
31778,179.69,2.25,0.74,0
31779,179.72,2.25,0.73,0
31780,179.76,2.25,0.72,0
31781,179.8,2.25,0.71,0
31782,179.83,2.25,0.7,0
31783,179.87,2.25,0.69,0
31784,179.91,2.25,0.68,0
31785,179.95,2.25,0.67,0
31786,179.99,2.25,0.66,0
31787,180.03,2.25,0.65,0
31788,180.07,2.25,0.64,0
31789,180.11,2.25,0.63,0
31790,180.15,2.25,0.62,0
31791,180.19,2.25,0.61,0
31792,179.16,2.24,0.99,0
31793,179.16,2.24,0.98,0
31794,179.16,2.24,0.97,0
31795,179.17,2.24,0.96,0
31796,179.18,2.24,0.95,0
31797,179.19,2.24,0.94,0
31798,179.2,2.24,0.93,0
31799,179.21,2.24,0.92,0
31800,179.22,2.24,0.91,0
31801,179.24,2.24,0.9,0
31802,179.26,2.24,0.89,0
31803,179.27,2.24,0.88,0
31804,179.29,2.24,0.87,0
31805,179.31,2.24,0.86,0
31806,179.34,2.24,0.85,0
31807,179.36,2.24,0.84,0
31808,179.39,2.24,0.83,0
31809,179.41,2.24,0.82,0
31810,179.44,2.24,0.81,0
31811,179.47,2.24,0.8,0
31812,179.5,2.24,0.79,0
31813,179.53,2.24,0.78,0
31814,179.57,2.24,0.77,0
31815,179.6,2.24,0.76,0
31816,179.63,2.24,0.75,0
31817,179.67,2.24,0.74,0
31818,179.71,2.24,0.73,0
31819,179.74,2.24,0.72,0
31820,179.78,2.24,0.71,0
31821,179.82,2.24,0.7,0
31822,179.86,2.24,0.69,0
31823,179.9,2.24,0.68,0
31824,179.94,2.24,0.67,0
31825,179.98,2.24,0.66,0
31826,180.02,2.24,0.65,0
31827,180.06,2.24,0.64,0
31828,180.11,2.24,0.63,0
31829,180.15,2.24,0.62,0
31830,180.19,2.24,0.61,0
31831,179.12,2.23,0.99,0
31832,179.12,2.23,0.98,0
31833,179.12,2.23,0.97,0
31834,179.13,2.23,0.96,0
31835,179.14,2.23,0.95,0
31836,179.15,2.23,0.94,0
31837,179.16,2.23,0.93,0
31838,179.17,2.23,0.92,0
31839,179.18,2.23,0.91,0
31840,179.2,2.23,0.9,0
31841,179.22,2.23,0.89,0
31842,179.24,2.23,0.88,0
31843,179.26,2.23,0.87,0
31844,179.28,2.23,0.86,0
31845,179.3,2.23,0.85,0
31846,179.33,2.23,0.84,0
31847,179.35,2.23,0.83,0
31848,179.38,2.23,0.82,0
31849,179.41,2.23,0.81,0
31850,179.44,2.23,0.8,0
31851,179.47,2.23,0.79,0
31852,179.51,2.23,0.78,0
31853,179.54,2.23,0.77,0
31854,179.57,2.23,0.76,0
31855,179.61,2.23,0.75,0
31856,179.65,2.23,0.74,0
31857,179.69,2.23,0.73,0
31858,179.72,2.23,0.72,0
31859,179.76,2.23,0.71,0
31860,179.8,2.23,0.7,0
31861,179.84,2.23,0.69,0
31862,179.89,2.23,0.68,0
31863,179.93,2.23,0.67,0
31864,179.97,2.23,0.66,0
31865,180.01,2.23,0.65,0
31866,180.06,2.23,0.64,0
31867,180.1,2.23,0.63,0
31868,180.14,2.23,0.62,0
31869,180.19,2.23,0.61,0
31870,179.07,2.22,0.99,0
31871,179.08,2.22,0.98,0
31872,179.08,2.22,0.97,0
31873,179.09,2.22,0.96,0
31874,179.1,2.22,0.95,0
31875,179.1,2.22,0.94,0
31876,179.12,2.22,0.93,0
31877,179.13,2.22,0.92,0
31878,179.14,2.22,0.91,0
31879,179.16,2.22,0.9,0
31880,179.18,2.22,0.89,0
31881,179.2,2.22,0.88,0
31882,179.22,2.22,0.87,0
31883,179.24,2.22,0.86,0
31884,179.27,2.22,0.85,0
31885,179.29,2.22,0.84,0
31886,179.32,2.22,0.83,0
31887,179.35,2.22,0.82,0
31888,179.38,2.22,0.81,0
31889,179.41,2.22,0.8,0
31890,179.44,2.22,0.79,0
31891,179.48,2.22,0.78,0
31892,179.51,2.22,0.77,0
31893,179.55,2.22,0.76,0
31894,179.59,2.22,0.75,0
31895,179.62,2.22,0.74,0
31896,179.66,2.22,0.73,0
31897,179.7,2.22,0.72,0
31898,179.75,2.22,0.71,0
31899,179.79,2.22,0.7,0
31900,179.83,2.22,0.69,0
31901,179.87,2.22,0.68,0
31902,179.92,2.22,0.67,0
31903,179.96,2.22,0.66,0
31904,180.01,2.22,0.65,0
31905,180.05,2.22,0.64,0
31906,180.1,2.22,0.63,0
31907,180.14,2.22,0.62,0
31908,180.19,2.22,0.61,0
31909,179.03,2.21,0.99,0
31910,179.03,2.21,0.98,0
31911,179.04,2.21,0.97,0
31912,179.04,2.21,0.96,0
31913,179.05,2.21,0.95,0
31914,179.06,2.21,0.94,0
31915,179.07,2.21,0.93,0
31916,179.09,2.21,0.92,0
31917,179.1,2.21,0.91,0
31918,179.12,2.21,0.9,0
31919,179.14,2.21,0.89,0
31920,179.16,2.21,0.88,0
31921,179.18,2.21,0.87,0
31922,179.2,2.21,0.86,0
31923,179.23,2.21,0.85,0
31924,179.26,2.21,0.84,0
31925,179.29,2.21,0.83,0
31926,179.32,2.21,0.82,0
31927,179.35,2.21,0.81,0
31928,179.38,2.21,0.8,0
31929,179.41,2.21,0.79,0
31930,179.45,2.21,0.78,0
31931,179.49,2.21,0.77,0
31932,179.52,2.21,0.76,0
31933,179.56,2.21,0.75,0
31934,179.6,2.21,0.74,0
31935,179.64,2.21,0.73,0
31936,179.68,2.21,0.72,0
31937,179.73,2.21,0.71,0
31938,179.77,2.21,0.7,0
31939,179.81,2.21,0.69,0
31940,179.86,2.21,0.68,0
31941,179.9,2.21,0.67,0
31942,179.95,2.21,0.66,0
31943,180,2.21,0.65,0
31944,180.04,2.21,0.64,0
31945,180.09,2.21,0.63,0
31946,180.14,2.21,0.62,0
31947,180.18,2.21,0.61,0
31948,178.98,2.2,0.99,0
31949,178.99,2.2,0.98,0
31950,178.99,2.2,0.97,0
31951,179,2.2,0.96,0
31952,179.01,2.2,0.95,0
31953,179.02,2.2,0.94,0
31954,179.03,2.2,0.93,0
31955,179.04,2.2,0.92,0
31956,179.06,2.2,0.91,0
31957,179.08,2.2,0.9,0
31958,179.1,2.2,0.89,0
31959,179.12,2.2,0.88,0
31960,179.14,2.2,0.87,0
31961,179.16,2.2,0.86,0
31962,179.19,2.2,0.85,0
31963,179.22,2.2,0.84,0
31964,179.25,2.2,0.83,0
31965,179.28,2.2,0.82,0
31966,179.31,2.2,0.81,0
31967,179.35,2.2,0.8,0
31968,179.38,2.2,0.79,0
31969,179.42,2.2,0.78,0
31970,179.46,2.2,0.77,0
31971,179.5,2.2,0.76,0
31972,179.54,2.2,0.75,0
31973,179.58,2.2,0.74,0
31974,179.62,2.2,0.73,0
31975,179.66,2.2,0.72,0
31976,179.71,2.2,0.71,0
31977,179.75,2.2,0.7,0
31978,179.8,2.2,0.69,0
31979,179.84,2.2,0.68,0
31980,179.89,2.2,0.67,0
31981,179.94,2.2,0.66,0
31982,179.99,2.2,0.65,0
31983,180.04,2.2,0.64,0
31984,180.08,2.2,0.63,0
31985,180.13,2.2,0.62,0
31986,180.18,2.2,0.61,0
31987,178.93,2.19,0.99,0
31988,178.94,2.19,0.98,0
31989,178.94,2.19,0.97,0
31990,178.95,2.19,0.96,0
31991,178.96,2.19,0.95,0
31992,178.97,2.19,0.94,0
31993,178.98,2.19,0.93,0
31994,179,2.19,0.92,0
31995,179.01,2.19,0.91,0
31996,179.03,2.19,0.9,0
31997,179.05,2.19,0.89,0
31998,179.07,2.19,0.88,0
31999,179.1,2.19,0.87,0
32000,179.12,2.19,0.86,0
32001,179.15,2.19,0.85,0
32002,179.18,2.19,0.84,0
32003,179.21,2.19,0.83,0
32004,179.24,2.19,0.82,0
32005,179.28,2.19,0.81,0
32006,179.31,2.19,0.8,0
32007,179.35,2.19,0.79,0
32008,179.39,2.19,0.78,0
32009,179.43,2.19,0.77,0
32010,179.47,2.19,0.76,0
32011,179.51,2.19,0.75,0
32012,179.55,2.19,0.74,0
32013,179.6,2.19,0.73,0
32014,179.64,2.19,0.72,0
32015,179.69,2.19,0.71,0
32016,179.73,2.19,0.7,0
32017,179.78,2.19,0.69,0
32018,179.83,2.19,0.68,0
32019,179.88,2.19,0.67,0
32020,179.93,2.19,0.66,0
32021,179.98,2.19,0.65,0
32022,180.03,2.19,0.64,0
32023,180.08,2.19,0.63,0
32024,180.13,2.19,0.62,0
32025,180.18,2.19,0.61,0
32026,178.88,2.18,0.99,0
32027,178.89,2.18,0.98,0
32028,178.89,2.18,0.97,0
32029,178.9,2.18,0.96,0
32030,178.91,2.18,0.95,0
32031,178.92,2.18,0.94,0
32032,178.93,2.18,0.93,0
32033,178.95,2.18,0.92,0
32034,178.97,2.18,0.91,0
32035,178.98,2.18,0.9,0
32036,179.01,2.18,0.89,0
32037,179.03,2.18,0.88,0
32038,179.05,2.18,0.87,0
32039,179.08,2.18,0.86,0
32040,179.11,2.18,0.85,0
32041,179.14,2.18,0.84,0
32042,179.17,2.18,0.83,0
32043,179.2,2.18,0.82,0
32044,179.24,2.18,0.81,0
32045,179.28,2.18,0.8,0
32046,179.31,2.18,0.79,0
32047,179.35,2.18,0.78,0
32048,179.39,2.18,0.77,0
32049,179.44,2.18,0.76,0
32050,179.48,2.18,0.75,0
32051,179.52,2.18,0.74,0
32052,179.57,2.18,0.73,0
32053,179.62,2.18,0.72,0
32054,179.67,2.18,0.71,0
32055,179.71,2.18,0.7,0
32056,179.76,2.18,0.69,0
32057,179.81,2.18,0.68,0
32058,179.86,2.18,0.67,0
32059,179.92,2.18,0.66,0
32060,179.97,2.18,0.65,0
32061,180.02,2.18,0.64,0
32062,180.07,2.18,0.63,0
32063,180.13,2.18,0.62,0
32064,180.18,2.18,0.61,0
32065,178.83,2.17,0.99,0
32066,178.83,2.17,0.98,0
32067,178.84,2.17,0.97,0
32068,178.85,2.17,0.96,0
32069,178.86,2.17,0.95,0
32070,178.87,2.17,0.94,0
32071,178.88,2.17,0.93,0
32072,178.9,2.17,0.92,0
32073,178.92,2.17,0.91,0
32074,178.94,2.17,0.9,0
32075,178.96,2.17,0.89,0
32076,178.98,2.17,0.88,0
32077,179.01,2.17,0.87,0
32078,179.04,2.17,0.86,0
32079,179.06,2.17,0.85,0
