"Node Number","Temperature","Points:0","Points:1","Points:2"
1488,180.23,1.76,0.03,0
1489,180.23,1.76,0.04,0
1490,180.23,1.76,0.05,0
1491,180.23,1.76,0.06,0
1492,180.23,1.76,0.07,0
1493,180.23,1.76,0.08,0
1494,180.23,1.76,0.09,0
1495,180.23,1.76,0.1,0
1496,180.23,1.76,0.11,0
1497,180.23,1.76,0.12,0
1498,180.23,1.76,0.13,0
1499,180.23,1.76,0.14,0
1500,180.23,1.76,0.15,0
1501,180.23,1.76,0.16,0
1502,180.23,1.76,0.17,0
1503,180.23,1.76,0.18,0
1504,180.23,1.76,0.19,0
1505,180.23,1.76,0.2,0
1506,180.23,1.76,0.21,0
1507,180.23,1.76,0.22,0
1508,180.23,1.76,0.23,0
1509,180.23,1.76,0.24,0
1510,180.23,1.76,0.25,0
1511,180.23,1.76,0.26,0
1512,180.23,1.76,0.27,0
1513,180.23,1.76,0.28,0
1514,180.23,1.76,0.29,0
1515,180.23,1.76,0.3,0
1516,180.23,1.76,0.31,0
1517,180.23,1.76,0.32,0
1518,180.23,1.76,0.33,0
1519,180.23,1.76,0.34,0
1520,180.23,1.76,0.35,0
1521,180.23,1.76,0.36,0
1522,180.23,1.76,0.37,0
1523,180.23,1.76,0.38,0
1524,180.23,1.76,0.39,0
1525,180.23,1.76,0.4,0
1526,180.23,1.76,0.41,0
1527,180.23,1.76,0.42,0
1528,180.23,1.76,0.43,0
1529,180.23,1.76,0.44,0
1530,180.23,1.76,0.45,0
1531,180.23,1.76,0.46,0
1532,180.23,1.76,0.47,0
1533,180.23,1.76,0.48,0
1534,180.23,1.76,0.49,0
1535,180.23,1.76,0.5,0
1536,180.23,1.76,0.51,0
1537,180.23,1.76,0.52,0
1538,180.23,1.76,0.53,0
1539,180.23,1.76,0.54,0
1540,180.23,1.76,0.55,0
1541,180.23,1.76,0.56,0
1542,180.23,1.76,0.57,0
1543,180.23,1.76,0.58,0
1544,180.23,1.76,0.59,0
1545,180.23,1.77,0.01,0
1546,180.23,1.77,0.02,0
1547,180.23,1.77,0.03,0
1548,180.23,1.77,0.04,0
1549,180.23,1.77,0.05,0
1550,180.23,1.77,0.06,0
1551,180.23,1.77,0.07,0
1552,180.23,1.77,0.08,0
1553,180.23,1.77,0.09,0
1554,180.23,1.77,0.1,0
1555,180.23,1.77,0.11,0
1556,180.23,1.77,0.12,0
1557,180.23,1.77,0.13,0
1558,180.23,1.77,0.14,0
1559,180.23,1.77,0.15,0
1560,180.23,1.77,0.16,0
1561,180.23,1.77,0.17,0
1562,180.23,1.77,0.18,0
1563,180.23,1.77,0.19,0
1564,180.23,1.77,0.2,0
1565,180.23,1.77,0.21,0
1566,180.23,1.77,0.22,0
1567,180.23,1.77,0.23,0
1568,180.23,1.77,0.24,0
1569,180.23,1.77,0.25,0
1570,180.23,1.77,0.26,0
1571,180.23,1.77,0.27,0
1572,180.23,1.77,0.28,0
1573,180.23,1.77,0.29,0
1574,180.23,1.77,0.3,0
1575,180.23,1.77,0.31,0
1576,180.23,1.77,0.32,0
1577,180.23,1.77,0.33,0
1578,180.23,1.77,0.34,0
1579,180.23,1.77,0.35,0
1580,180.23,1.77,0.36,0
1581,180.23,1.77,0.37,0
1582,180.23,1.77,0.38,0
1583,180.23,1.77,0.39,0
1584,180.23,1.77,0.4,0
1585,180.23,1.77,0.41,0
1586,180.23,1.77,0.42,0
1587,180.23,1.77,0.43,0
1588,180.23,1.77,0.44,0
1589,180.23,1.77,0.45,0
1590,180.23,1.77,0.46,0
1591,180.23,1.77,0.47,0
1592,180.23,1.77,0.48,0
1593,180.23,1.77,0.49,0
1594,180.23,1.77,0.5,0
1595,180.23,1.77,0.51,0
1596,180.23,1.77,0.52,0
1597,180.23,1.77,0.53,0
1598,180.23,1.77,0.54,0
1599,180.23,1.77,0.55,0
1600,180.23,1.77,0.56,0
1601,180.23,1.77,0.57,0
1602,180.23,1.77,0.58,0
1603,180.23,1.77,0.59,0
1604,180.23,1.78,0.01,0
1605,180.23,1.78,0.02,0
1606,180.23,1.78,0.03,0
1607,180.23,1.78,0.04,0
1608,180.23,1.78,0.05,0
1609,180.23,1.78,0.06,0
1610,180.23,1.78,0.07,0
1611,180.23,1.78,0.08,0
1612,180.23,1.78,0.09,0
1613,180.23,1.78,0.1,0
1614,180.23,1.78,0.11,0
1615,180.23,1.78,0.12,0
1616,180.23,1.78,0.13,0
1617,180.23,1.78,0.14,0
1618,180.23,1.78,0.15,0
1619,180.23,1.78,0.16,0
1620,180.23,1.78,0.17,0
1621,180.23,1.78,0.18,0
1622,180.23,1.78,0.19,0
1623,180.23,1.78,0.2,0
1624,180.23,1.78,0.21,0
1625,180.23,1.78,0.22,0
1626,180.23,1.78,0.23,0
1627,180.23,1.78,0.24,0
1628,180.23,1.78,0.25,0
1629,180.23,1.78,0.26,0
1630,180.23,1.78,0.27,0
1631,180.23,1.78,0.28,0
1632,180.23,1.78,0.29,0
1633,180.23,1.78,0.3,0
1634,180.23,1.78,0.31,0
1635,180.23,1.78,0.32,0
1636,180.23,1.78,0.33,0
1637,180.23,1.78,0.34,0
1638,180.23,1.78,0.35,0
1639,180.23,1.78,0.36,0
1640,180.23,1.78,0.37,0
1641,180.23,1.78,0.38,0
1642,180.23,1.78,0.39,0
1643,180.23,1.78,0.4,0
1644,180.23,1.78,0.41,0
1645,180.23,1.78,0.42,0
1646,180.23,1.78,0.43,0
1647,180.23,1.78,0.44,0
1648,180.23,1.78,0.45,0
1649,180.23,1.78,0.46,0
1650,180.23,1.78,0.47,0
1651,180.23,1.78,0.48,0
1652,180.23,1.78,0.49,0
1653,180.23,1.78,0.5,0
1654,180.23,1.78,0.51,0
1655,180.23,1.78,0.52,0
1656,180.23,1.78,0.53,0
1657,180.23,1.78,0.54,0
1658,180.23,1.78,0.55,0
1659,180.23,1.78,0.56,0
1660,180.23,1.78,0.57,0
1661,180.23,1.78,0.58,0
1662,180.23,1.78,0.59,0
1663,180.23,1.79,0.01,0
1664,180.23,1.79,0.02,0
1665,180.23,1.79,0.03,0
1666,180.23,1.79,0.04,0
1667,180.23,1.79,0.05,0
1668,180.23,1.79,0.06,0
1669,180.23,1.79,0.07,0
1670,180.23,1.79,0.08,0
1671,180.23,1.79,0.09,0
1672,180.23,1.79,0.1,0
1673,180.23,1.79,0.11,0
1674,180.23,1.79,0.12,0
1675,180.23,1.79,0.13,0
1676,180.23,1.79,0.14,0
1677,180.23,1.79,0.15,0
1678,180.23,1.79,0.16,0
1679,180.23,1.79,0.17,0
1680,180.23,1.79,0.18,0
1681,180.23,1.79,0.19,0
1682,180.23,1.79,0.2,0
1683,180.23,1.79,0.21,0
1684,180.23,1.79,0.22,0
1685,180.23,1.79,0.23,0
1686,180.23,1.79,0.24,0
1687,180.23,1.79,0.25,0
1688,180.23,1.79,0.26,0
1689,180.23,1.79,0.27,0
1690,180.23,1.79,0.28,0
1691,180.23,1.79,0.29,0
1692,180.23,1.79,0.3,0
1693,180.23,1.79,0.31,0
1694,180.23,1.79,0.32,0
1695,180.23,1.79,0.33,0
1696,180.23,1.79,0.34,0
1697,180.23,1.79,0.35,0
1698,180.23,1.79,0.36,0
1699,180.23,1.79,0.37,0
1700,180.23,1.79,0.38,0
1701,180.23,1.79,0.39,0
1702,180.23,1.79,0.4,0
1703,180.23,1.79,0.41,0
1704,180.23,1.79,0.42,0
1705,180.23,1.79,0.43,0
1706,180.23,1.79,0.44,0
1707,180.23,1.79,0.45,0
1708,180.23,1.79,0.46,0
1709,180.23,1.79,0.47,0
1710,180.23,1.79,0.48,0
1711,180.23,1.79,0.49,0
1712,180.23,1.79,0.5,0
1713,180.23,1.79,0.51,0
1714,180.23,1.79,0.52,0
1715,180.23,1.79,0.53,0
1716,180.23,1.79,0.54,0
1717,180.23,1.79,0.55,0
1718,180.23,1.79,0.56,0
1719,180.23,1.79,0.57,0
1720,180.23,1.79,0.58,0
1721,180.23,1.79,0.59,0
1722,180.23,1.8,0.01,0
1723,180.23,1.8,0.02,0
1724,180.23,1.8,0.03,0
1725,180.23,1.8,0.04,0
1726,180.23,1.8,0.05,0
1727,180.23,1.8,0.06,0
1728,180.23,1.8,0.07,0
1729,180.23,1.8,0.08,0
1730,180.23,1.8,0.09,0
1731,180.23,1.8,0.1,0
1732,180.23,1.8,0.11,0
1733,180.23,1.8,0.12,0
1734,180.23,1.8,0.13,0
1735,180.23,1.8,0.14,0
1736,180.23,1.8,0.15,0
1737,180.23,1.8,0.16,0
1738,180.23,1.8,0.17,0
1739,180.23,1.8,0.18,0
1740,180.23,1.8,0.19,0
1741,180.23,1.8,0.2,0
1742,180.23,1.8,0.21,0
1743,180.23,1.8,0.22,0
1744,180.23,1.8,0.23,0
1745,180.23,1.8,0.24,0
1746,180.23,1.8,0.25,0
1747,180.23,1.8,0.26,0
1748,180.23,1.8,0.27,0
1749,180.23,1.8,0.28,0
1750,180.23,1.8,0.29,0
1751,180.23,1.8,0.3,0
1752,180.23,1.8,0.31,0
1753,180.23,1.8,0.32,0
1754,180.23,1.8,0.33,0
1755,180.23,1.8,0.34,0
1756,180.23,1.8,0.35,0
1757,180.23,1.8,0.36,0
1758,180.23,1.8,0.37,0
1759,180.23,1.8,0.38,0
1760,180.23,1.8,0.39,0
1761,180.23,1.8,0.4,0
1762,180.23,1.8,0.41,0
1763,180.23,1.8,0.42,0
1764,180.23,1.8,0.43,0
1765,180.23,1.8,0.44,0
1766,180.23,1.8,0.45,0
1767,180.23,1.8,0.46,0
1768,180.23,1.8,0.47,0
1769,180.23,1.8,0.48,0
1770,180.23,1.8,0.49,0
1771,180.23,1.8,0.5,0
1772,180.23,1.8,0.51,0
1773,180.23,1.8,0.52,0
1774,180.23,1.8,0.53,0
1775,180.23,1.8,0.54,0
1776,180.23,1.8,0.55,0
1777,180.23,1.8,0.56,0
1778,180.23,1.8,0.57,0
1779,180.23,1.8,0.58,0
1780,180.23,1.8,0.59,0
1781,180.23,1.81,0.01,0
1782,180.23,1.81,0.02,0
1783,180.23,1.81,0.03,0
1784,180.23,1.81,0.04,0
1785,180.23,1.81,0.05,0
1786,180.23,1.81,0.06,0
1787,180.23,1.81,0.07,0
1788,180.23,1.81,0.08,0
1789,180.23,1.81,0.09,0
1790,180.23,1.81,0.1,0
1791,180.23,1.81,0.11,0
1792,180.23,1.81,0.12,0
1793,180.23,1.81,0.13,0
1794,180.23,1.81,0.14,0
1795,180.23,1.81,0.15,0
1796,180.23,1.81,0.16,0
1797,180.23,1.81,0.17,0
1798,180.23,1.81,0.18,0
1799,180.23,1.81,0.19,0
1800,180.23,1.81,0.2,0
1801,180.23,1.81,0.21,0
1802,180.23,1.81,0.22,0
1803,180.23,1.81,0.23,0
1804,180.23,1.81,0.24,0
1805,180.23,1.81,0.25,0
1806,180.23,1.81,0.26,0
1807,180.23,1.81,0.27,0
1808,180.23,1.81,0.28,0
1809,180.23,1.81,0.29,0
1810,180.23,1.81,0.3,0
1811,180.23,1.81,0.31,0
1812,180.23,1.81,0.32,0
1813,180.23,1.81,0.33,0
1814,180.23,1.81,0.34,0
1815,180.23,1.81,0.35,0
1816,180.23,1.81,0.36,0
1817,180.23,1.81,0.37,0
1818,180.23,1.81,0.38,0
1819,180.23,1.81,0.39,0
1820,180.23,1.81,0.4,0
1821,180.23,1.81,0.41,0
1822,180.23,1.81,0.42,0
1823,180.23,1.81,0.43,0
1824,180.23,1.81,0.44,0
1825,180.23,1.81,0.45,0
1826,180.23,1.81,0.46,0
1827,180.23,1.81,0.47,0
1828,180.23,1.81,0.48,0
1829,180.23,1.81,0.49,0
1830,180.23,1.81,0.5,0
1831,180.23,1.81,0.51,0
1832,180.23,1.81,0.52,0
1833,180.23,1.81,0.53,0
1834,180.23,1.81,0.54,0
1835,180.23,1.81,0.55,0
1836,180.23,1.81,0.56,0
1837,180.23,1.81,0.57,0
1838,180.23,1.81,0.58,0
1839,180.23,1.81,0.59,0
1840,180.23,1.82,0.01,0
1841,180.23,1.82,0.02,0
1842,180.23,1.82,0.03,0
1843,180.23,1.82,0.04,0
1844,180.23,1.82,0.05,0
1845,180.23,1.82,0.06,0
1846,180.23,1.82,0.07,0
1847,180.23,1.82,0.08,0
1848,180.23,1.82,0.09,0
1849,180.23,1.82,0.1,0
1850,180.23,1.82,0.11,0
1851,180.23,1.82,0.12,0
1852,180.23,1.82,0.13,0
1853,180.23,1.82,0.14,0
1854,180.23,1.82,0.15,0
1855,180.23,1.82,0.16,0
1856,180.23,1.82,0.17,0
1857,180.23,1.82,0.18,0
1858,180.23,1.82,0.19,0
1859,180.23,1.82,0.2,0
1860,180.23,1.82,0.21,0
1861,180.23,1.82,0.22,0
1862,180.23,1.82,0.23,0
1863,180.23,1.82,0.24,0
1864,180.23,1.82,0.25,0
1865,180.23,1.82,0.26,0
1866,180.23,1.82,0.27,0
1867,180.23,1.82,0.28,0
1868,180.23,1.82,0.29,0
1869,180.23,1.82,0.3,0
1870,180.23,1.82,0.31,0
1871,180.23,1.82,0.32,0
1872,180.23,1.82,0.33,0
1873,180.23,1.82,0.34,0
1874,180.23,1.82,0.35,0
1875,180.23,1.82,0.36,0
1876,180.23,1.82,0.37,0
1877,180.23,1.82,0.38,0
1878,180.23,1.82,0.39,0
1879,180.23,1.82,0.4,0
1880,180.23,1.82,0.41,0
1881,180.23,1.82,0.42,0
1882,180.23,1.82,0.43,0
1883,180.23,1.82,0.44,0
1884,180.23,1.82,0.45,0
1885,180.23,1.82,0.46,0
1886,180.23,1.82,0.47,0
1887,180.23,1.82,0.48,0
1888,180.23,1.82,0.49,0
1889,180.23,1.82,0.5,0
1890,180.23,1.82,0.51,0
1891,180.23,1.82,0.52,0
1892,180.23,1.82,0.53,0
1893,180.23,1.82,0.54,0
1894,180.23,1.82,0.55,0
1895,180.23,1.82,0.56,0
1896,180.23,1.82,0.57,0
1897,180.23,1.82,0.58,0
1898,180.23,1.82,0.59,0
1899,180.23,1.83,0.01,0
1900,180.23,1.83,0.02,0
1901,180.23,1.83,0.03,0
1902,180.23,1.83,0.04,0
1903,180.23,1.83,0.05,0
1904,180.23,1.83,0.06,0
1905,180.23,1.83,0.07,0
1906,180.23,1.83,0.08,0
1907,180.23,1.83,0.09,0
1908,180.23,1.83,0.1,0
1909,180.23,1.83,0.11,0
1910,180.23,1.83,0.12,0
1911,180.23,1.83,0.13,0
1912,180.23,1.83,0.14,0
1913,180.23,1.83,0.15,0
1914,180.23,1.83,0.16,0
1915,180.23,1.83,0.17,0
1916,180.23,1.83,0.18,0
1917,180.23,1.83,0.19,0
1918,180.23,1.83,0.2,0
1919,180.23,1.83,0.21,0
1920,180.23,1.83,0.22,0
1921,180.23,1.83,0.23,0
1922,180.23,1.83,0.24,0
1923,180.23,1.83,0.25,0
1924,180.23,1.83,0.26,0
1925,180.23,1.83,0.27,0
1926,180.23,1.83,0.28,0
1927,180.23,1.83,0.29,0
1928,180.23,1.83,0.3,0
1929,180.23,1.83,0.31,0
1930,180.23,1.83,0.32,0
1931,180.23,1.83,0.33,0
1932,180.23,1.83,0.34,0
1933,180.23,1.83,0.35,0
1934,180.23,1.83,0.36,0
1935,180.23,1.83,0.37,0
1936,180.23,1.83,0.38,0
1937,180.23,1.83,0.39,0
1938,180.23,1.83,0.4,0
1939,180.23,1.83,0.41,0
1940,180.23,1.83,0.42,0
1941,180.23,1.83,0.43,0
1942,180.23,1.83,0.44,0
1943,180.23,1.83,0.45,0
1944,180.23,1.83,0.46,0
1945,180.23,1.83,0.47,0
1946,180.23,1.83,0.48,0
1947,180.23,1.83,0.49,0
1948,180.23,1.83,0.5,0
1949,180.23,1.83,0.51,0
1950,180.23,1.83,0.52,0
1951,180.23,1.83,0.53,0
1952,180.23,1.83,0.54,0
1953,180.23,1.83,0.55,0
1954,180.23,1.83,0.56,0
1955,180.23,1.83,0.57,0
1956,180.23,1.83,0.58,0
1957,180.23,1.83,0.59,0
1958,180.23,1.84,0.01,0
1959,180.23,1.84,0.02,0
1960,180.23,1.84,0.03,0
1961,180.23,1.84,0.04,0
1962,180.23,1.84,0.05,0
1963,180.23,1.84,0.06,0
1964,180.23,1.84,0.07,0
1965,180.23,1.84,0.08,0
1966,180.23,1.84,0.09,0
1967,180.23,1.84,0.1,0
1968,180.23,1.84,0.11,0
1969,180.23,1.84,0.12,0
1970,180.23,1.84,0.13,0
1971,180.23,1.84,0.14,0
1972,180.23,1.84,0.15,0
1973,180.23,1.84,0.16,0
1974,180.23,1.84,0.17,0
1975,180.23,1.84,0.18,0
1976,180.23,1.84,0.19,0
1977,180.23,1.84,0.2,0
1978,180.23,1.84,0.21,0
1979,180.23,1.84,0.22,0
1980,180.23,1.84,0.23,0
1981,180.23,1.84,0.24,0
1982,180.23,1.84,0.25,0
1983,180.23,1.84,0.26,0
1984,180.23,1.84,0.27,0
1985,180.23,1.84,0.28,0
1986,180.23,1.84,0.29,0
1987,180.23,1.84,0.3,0
1988,180.23,1.84,0.31,0
1989,180.23,1.84,0.32,0
1990,180.23,1.84,0.33,0
1991,180.23,1.84,0.34,0
1992,180.23,1.84,0.35,0
1993,180.23,1.84,0.36,0
1994,180.23,1.84,0.37,0
1995,180.23,1.84,0.38,0
1996,180.23,1.84,0.39,0
1997,180.23,1.84,0.4,0
1998,180.23,1.84,0.41,0
1999,180.23,1.84,0.42,0
2000,180.23,1.84,0.43,0
2001,180.23,1.84,0.44,0
2002,180.23,1.84,0.45,0
2003,180.23,1.84,0.46,0
2004,180.23,1.84,0.47,0
2005,180.23,1.84,0.48,0
2006,180.23,1.84,0.49,0
2007,180.23,1.84,0.5,0
2008,180.23,1.84,0.51,0
2009,180.23,1.84,0.52,0
2010,180.23,1.84,0.53,0
2011,180.23,1.84,0.54,0
2012,180.23,1.84,0.55,0
2013,180.23,1.84,0.56,0
2014,180.23,1.84,0.57,0
2015,180.23,1.84,0.58,0
2016,180.23,1.84,0.59,0
2017,180.23,1.85,0.01,0
2018,180.23,1.85,0.02,0
2019,180.23,1.85,0.03,0
2020,180.23,1.85,0.04,0
2021,180.23,1.85,0.05,0
2022,180.23,1.85,0.06,0
2023,180.23,1.85,0.07,0
2024,180.23,1.85,0.08,0
2025,180.23,1.85,0.09,0
2026,180.23,1.85,0.1,0
2027,180.23,1.85,0.11,0
2028,180.23,1.85,0.12,0
2029,180.23,1.85,0.13,0
2030,180.23,1.85,0.14,0
2031,180.23,1.85,0.15,0
2032,180.23,1.85,0.16,0
2033,180.23,1.85,0.17,0
2034,180.23,1.85,0.18,0
2035,180.23,1.85,0.19,0
2036,180.23,1.85,0.2,0
2037,180.23,1.85,0.21,0
2038,180.23,1.85,0.22,0
2039,180.23,1.85,0.23,0
2040,180.23,1.85,0.24,0
2041,180.23,1.85,0.25,0
2042,180.23,1.85,0.26,0
2043,180.23,1.85,0.27,0
2044,180.23,1.85,0.28,0
2045,180.23,1.85,0.29,0
2046,180.23,1.85,0.3,0
2047,180.23,1.85,0.31,0
2048,180.23,1.85,0.32,0
2049,180.23,1.85,0.33,0
2050,180.23,1.85,0.34,0
2051,180.23,1.85,0.35,0
2052,180.23,1.85,0.36,0
2053,180.23,1.85,0.37,0
2054,180.23,1.85,0.38,0
2055,180.23,1.85,0.39,0
2056,180.23,1.85,0.4,0
2057,180.23,1.85,0.41,0
2058,180.23,1.85,0.42,0
2059,180.23,1.85,0.43,0
2060,180.23,1.85,0.44,0
2061,180.23,1.85,0.45,0
2062,180.23,1.85,0.46,0
2063,180.23,1.85,0.47,0
2064,180.23,1.85,0.48,0
2065,180.23,1.85,0.49,0
2066,180.23,1.85,0.5,0
2067,180.23,1.85,0.51,0
2068,180.23,1.85,0.52,0
2069,180.23,1.85,0.53,0
2070,180.23,1.85,0.54,0
2071,180.23,1.85,0.55,0
2072,180.23,1.85,0.56,0
2073,180.23,1.85,0.57,0
2074,180.23,1.85,0.58,0
2075,180.23,1.85,0.59,0
2076,180.23,1.86,0.01,0
2077,180.23,1.86,0.02,0
2078,180.23,1.86,0.03,0
2079,180.23,1.86,0.04,0
2080,180.23,1.86,0.05,0
2081,180.23,1.86,0.06,0
2082,180.23,1.86,0.07,0
2083,180.23,1.86,0.08,0
2084,180.23,1.86,0.09,0
2085,180.23,1.86,0.1,0
2086,180.23,1.86,0.11,0
2087,180.23,1.86,0.12,0
2088,180.23,1.86,0.13,0
2089,180.23,1.86,0.14,0
2090,180.23,1.86,0.15,0
2091,180.23,1.86,0.16,0
2092,180.23,1.86,0.17,0
2093,180.23,1.86,0.18,0
2094,180.23,1.86,0.19,0
2095,180.23,1.86,0.2,0
2096,180.23,1.86,0.21,0
2097,180.23,1.86,0.22,0
2098,180.23,1.86,0.23,0
2099,180.23,1.86,0.24,0
2100,180.23,1.86,0.25,0
2101,180.23,1.86,0.26,0
2102,180.23,1.86,0.27,0
2103,180.23,1.86,0.28,0
2104,180.23,1.86,0.29,0
2105,180.23,1.86,0.3,0
2106,180.23,1.86,0.31,0
2107,180.23,1.86,0.32,0
2108,180.23,1.86,0.33,0
2109,180.23,1.86,0.34,0
2110,180.23,1.86,0.35,0
2111,180.23,1.86,0.36,0
2112,180.23,1.86,0.37,0
2113,180.23,1.86,0.38,0
2114,180.23,1.86,0.39,0
2115,180.23,1.86,0.4,0
2116,180.23,1.86,0.41,0
2117,180.23,1.86,0.42,0
2118,180.23,1.86,0.43,0
2119,180.23,1.86,0.44,0
2120,180.23,1.86,0.45,0
2121,180.23,1.86,0.46,0
2122,180.23,1.86,0.47,0
2123,180.23,1.86,0.48,0
2124,180.23,1.86,0.49,0
2125,180.23,1.86,0.5,0
2126,180.23,1.86,0.51,0
2127,180.23,1.86,0.52,0
2128,180.23,1.86,0.53,0
2129,180.23,1.86,0.54,0
2130,180.23,1.86,0.55,0
2131,180.23,1.86,0.56,0
2132,180.23,1.86,0.57,0
2133,180.23,1.86,0.58,0
2134,180.23,1.86,0.59,0
2135,180.23,1.87,0.01,0
2136,180.23,1.87,0.02,0
2137,180.23,1.87,0.03,0
2138,180.23,1.87,0.04,0
2139,180.23,1.87,0.05,0
2140,180.23,1.87,0.06,0
2141,180.23,1.87,0.07,0
2142,180.23,1.87,0.08,0
2143,180.23,1.87,0.09,0
2144,180.23,1.87,0.1,0
2145,180.23,1.87,0.11,0
2146,180.23,1.87,0.12,0
2147,180.23,1.87,0.13,0
2148,180.23,1.87,0.14,0
2149,180.23,1.87,0.15,0
2150,180.23,1.87,0.16,0
2151,180.23,1.87,0.17,0
2152,180.23,1.87,0.18,0
2153,180.23,1.87,0.19,0
2154,180.23,1.87,0.2,0
2155,180.23,1.87,0.21,0
2156,180.23,1.87,0.22,0
2157,180.23,1.87,0.23,0
2158,180.23,1.87,0.24,0
2159,180.23,1.87,0.25,0
2160,180.23,1.87,0.26,0
2161,180.23,1.87,0.27,0
2162,180.23,1.87,0.28,0
2163,180.23,1.87,0.29,0
2164,180.23,1.87,0.3,0
2165,180.23,1.87,0.31,0
2166,180.23,1.87,0.32,0
2167,180.23,1.87,0.33,0
2168,180.23,1.87,0.34,0
2169,180.23,1.87,0.35,0
2170,180.23,1.87,0.36,0
2171,180.23,1.87,0.37,0
2172,180.23,1.87,0.38,0
2173,180.23,1.87,0.39,0
2174,180.23,1.87,0.4,0
2175,180.23,1.87,0.41,0
2176,180.23,1.87,0.42,0
2177,180.23,1.87,0.43,0
2178,180.23,1.87,0.44,0
2179,180.23,1.87,0.45,0
2180,180.23,1.87,0.46,0
2181,180.23,1.87,0.47,0
2182,180.23,1.87,0.48,0
2183,180.23,1.87,0.49,0
2184,180.23,1.87,0.5,0
2185,180.23,1.87,0.51,0
2186,180.23,1.87,0.52,0
2187,180.23,1.87,0.53,0
2188,180.23,1.87,0.54,0
2189,180.23,1.87,0.55,0
2190,180.23,1.87,0.56,0
2191,180.23,1.87,0.57,0
2192,180.23,1.87,0.58,0
2193,180.23,1.87,0.59,0
2194,180.24,1.88,0.01,0
2195,180.23,1.88,0.02,0
2196,180.23,1.88,0.03,0
2197,180.23,1.88,0.04,0
2198,180.23,1.88,0.05,0
2199,180.23,1.88,0.06,0
2200,180.23,1.88,0.07,0
2201,180.23,1.88,0.08,0
2202,180.23,1.88,0.09,0
2203,180.23,1.88,0.1,0
2204,180.23,1.88,0.11,0
2205,180.23,1.88,0.12,0
2206,180.23,1.88,0.13,0
2207,180.23,1.88,0.14,0
2208,180.23,1.88,0.15,0
2209,180.23,1.88,0.16,0
2210,180.23,1.88,0.17,0
2211,180.23,1.88,0.18,0
2212,180.23,1.88,0.19,0
2213,180.23,1.88,0.2,0
2214,180.23,1.88,0.21,0
2215,180.23,1.88,0.22,0
2216,180.23,1.88,0.23,0
2217,180.23,1.88,0.24,0
2218,180.23,1.88,0.25,0
2219,180.23,1.88,0.26,0
2220,180.23,1.88,0.27,0
2221,180.23,1.88,0.28,0
2222,180.23,1.88,0.29,0
2223,180.23,1.88,0.3,0
2224,180.23,1.88,0.31,0
2225,180.23,1.88,0.32,0
2226,180.23,1.88,0.33,0
2227,180.23,1.88,0.34,0
2228,180.23,1.88,0.35,0
2229,180.23,1.88,0.36,0
2230,180.23,1.88,0.37,0
2231,180.23,1.88,0.38,0
2232,180.23,1.88,0.39,0
2233,180.23,1.88,0.4,0
2234,180.23,1.88,0.41,0
2235,180.23,1.88,0.42,0
2236,180.23,1.88,0.43,0
2237,180.23,1.88,0.44,0
2238,180.23,1.88,0.45,0
2239,180.23,1.88,0.46,0
2240,180.23,1.88,0.47,0
2241,180.23,1.88,0.48,0
2242,180.23,1.88,0.49,0
2243,180.23,1.88,0.5,0
2244,180.23,1.88,0.51,0
2245,180.23,1.88,0.52,0
2246,180.23,1.88,0.53,0
2247,180.23,1.88,0.54,0
2248,180.23,1.88,0.55,0
2249,180.23,1.88,0.56,0
2250,180.23,1.88,0.57,0
2251,180.23,1.88,0.58,0
2252,180.23,1.88,0.59,0
2253,180.24,1.89,0.01,0
2254,180.23,1.89,0.02,0
2255,180.23,1.89,0.03,0
2256,180.23,1.89,0.04,0
2257,180.23,1.89,0.05,0
2258,180.23,1.89,0.06,0
2259,180.23,1.89,0.07,0
2260,180.23,1.89,0.08,0
2261,180.23,1.89,0.09,0
2262,180.23,1.89,0.1,0
2263,180.23,1.89,0.11,0
2264,180.23,1.89,0.12,0
2265,180.23,1.89,0.13,0
2266,180.23,1.89,0.14,0
2267,180.23,1.89,0.15,0
2268,180.23,1.89,0.16,0
2269,180.23,1.89,0.17,0
2270,180.23,1.89,0.18,0
2271,180.23,1.89,0.19,0
2272,180.23,1.89,0.2,0
2273,180.23,1.89,0.21,0
2274,180.23,1.89,0.22,0
2275,180.23,1.89,0.23,0
2276,180.23,1.89,0.24,0
2277,180.23,1.89,0.25,0
2278,180.23,1.89,0.26,0
2279,180.23,1.89,0.27,0
2280,180.23,1.89,0.28,0
2281,180.23,1.89,0.29,0
2282,180.23,1.89,0.3,0
2283,180.23,1.89,0.31,0
2284,180.23,1.89,0.32,0
2285,180.23,1.89,0.33,0
2286,180.23,1.89,0.34,0
2287,180.23,1.89,0.35,0
2288,180.23,1.89,0.36,0
2289,180.23,1.89,0.37,0
2290,180.23,1.89,0.38,0
2291,180.23,1.89,0.39,0
2292,180.23,1.89,0.4,0
2293,180.23,1.89,0.41,0
2294,180.23,1.89,0.42,0
2295,180.23,1.89,0.43,0
2296,180.23,1.89,0.44,0
2297,180.23,1.89,0.45,0
2298,180.23,1.89,0.46,0
2299,180.23,1.89,0.47,0
2300,180.23,1.89,0.48,0
2301,180.23,1.89,0.49,0
2302,180.23,1.89,0.5,0
2303,180.23,1.89,0.51,0
2304,180.23,1.89,0.52,0
2305,180.23,1.89,0.53,0
2306,180.23,1.89,0.54,0
2307,180.23,1.89,0.55,0
2308,180.23,1.89,0.56,0
